numero_processo;ente_devedor;valor;tipo;status_pagamento;tribunal;ano_orcamento;tempo_paga;retorno_anual;score;valor_float;score_juridico;score_total
0713650-15.2018.8.02.0001;Estado de Alagoas;R$ 214.745,47;Alimentar;N;TJAL;2025;2;1.0;;214745.47;80;80.04
0718023-31.2014.8.02.0001;Estado de Alagoas;R$ 107.527,82;Alimentar;N;TJAL;2025;3;0.5874;;107527.82;80;31.85
0705897-12.2015.8.02.0001/02;Estado de Alagoas;R$ 7.256,20;Alimentar;N;TJAL;2025;3;0.5874;;7256.2;80;31.83
0700277-21.2019.8.02.0052;Estado de Alagoas;R$ 233.638,03;Alimentar;N;TJAL;2025;2;1.0;;233638.03;80;80.05
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 29.944,02;Alimentar;N;TJAL;2025;2;1.0;;29944.02;80;80.01
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 40.084,03;Alimentar;N;TJAL;2025;2;1.0;;40084.03;80;80.01
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 13.077,95;Alimentar;N;TJAL;2025;2;1.0;;13077.95;80;80.0
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 38.645,31;Alimentar;N;TJAL;2025;2;1.0;;38645.31;80;80.01
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 19.606,28;Alimentar;N;TJAL;2025;2;1.0;;19606.28;80;80.0
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 22.019,09;Alimentar;N;TJAL;2025;2;1.0;;22019.09;80;80.0
0707127-39.2020.8.02.0058/01;Estado de Alagoas;R$ 16.634,76;Alimentar;N;TJAL;2025;2;1.0;;16634.76;80;80.0
0700280-95.2020.8.02.0001;Estado de Alagoas;R$ 44.248,38;Alimentar;N;TJAL;2025;3;0.5874;;44248.38;80;31.84
0701871-29.2019.8.02.0001;Estado de Alagoas;R$ 97.810,03;Alimentar;N;TJAL;2025;3;0.5874;;97810.03;80;31.85
0701871-29.2019.8.02.0001;Estado de Alagoas;R$ 19.562,00;Alimentar;N;TJAL;2025;3;0.5874;;19562.0;80;31.83
0718642-14.2021.8.02.0001;Estado de Alagoas;R$ 67.620,73;Alimentar;N;TJAL;2025;3;0.5874;;67620.73;80;31.84
0722061-47.2018.8.02.0001;Estado de Alagoas;R$ 39.757,03;Alimentar;N;TJAL;2025;3;0.5874;;39757.03;80;31.83
0722061-47.2018.8.02.0001;Estado de Alagoas;R$ 12.623,03;Alimentar;N;TJAL;2025;3;0.5874;;12623.03;80;31.83
0701961-66.2021.8.02.0001;Estado de Alagoas;R$ 44.510,43;Alimentar;N;TJAL;2025;3;0.5874;;44510.43;80;31.84
0705615-71.2015.8.02.0001/01;Estado de Alagoas;R$ 52.015,55;Alimentar;N;TJAL;2025;3;0.5874;;52015.55;80;31.84
0724872-72.2021.8.02.0001;Estado de Alagoas;R$ 41.634,92;Alimentar;N;TJAL;2025;3;0.5874;;41634.92;80;31.83
0726049-71.2021.8.02.0001;Estado de Alagoas;R$ 80.151,38;Alimentar;N;TJAL;2025;3;0.5874;;80151.38;80;31.84
0726143-19.2021.8.02.0001;Estado de Alagoas;R$ 68.501,38;Alimentar;N;TJAL;2025;3;0.5874;;68501.38;80;31.84
0701960-81.2021.8.02.0001;Estado de Alagoas;R$ 21.291,62;Alimentar;N;TJAL;2025;3;0.5874;;21291.62;80;31.83
0728142-07.2021.8.02.0001;Estado de Alagoas;R$ 58.908,70;Alimentar;N;TJAL;2025;3;0.5874;;58908.7;80;31.84
0710614-57.2021.8.02.0001;Estado de Alagoas;R$ 90.043,63;Alimentar;N;TJAL;2025;3;0.5874;;90043.63;80;31.84
0501252-44.2023.8.02.0001;Estado de Alagoas;R$ 23.659,22;Alimentar;N;TJAL;2025;3;0.5874;;23659.22;80;31.83
0704870-80.2016.8.02.0058/01;Estado de Alagoas;R$ 53.732,17;Alimentar;N;TJAL;2025;3;0.5874;;53732.17;80;31.84
0097261-53.2008.8.02.0001;Estado de Alagoas;R$ 55.830,22;Alimentar;N;TJAL;2025;3;0.5874;;55830.22;80;31.84
0711681-46.2022.8.02.0058;Estado de Alagoas;R$ 56.744,11;Alimentar;N;TJAL;2025;2;1.0;;56744.11;80;80.01
0733775-67.2019.8.02.0001;Estado de Alagoas;R$ 35.833,54;Alimentar;N;TJAL;2025;3;0.5874;;35833.54;80;31.83
0700514-77.2020.8.02.0001;Estado de Alagoas;R$ 48.493,76;Alimentar;N;TJAL;2025;3;0.5874;;48493.76;80;31.84
0727353-08.2021.8.02.0001;Estado de Alagoas;R$ 65.186,63;Alimentar;N;TJAL;2025;3;0.5874;;65186.63;80;31.84
0728657-76.2020.8.02.0001;Estado de Alagoas;R$ 23.681,20;Alimentar;N;TJAL;2025;3;0.5874;;23681.2;80;31.83
0705334-81.2016.8.02.0001/01;Estado de Alagoas;R$ 51.813,11;Alimentar;N;TJAL;2025;3;0.5874;;51813.11;80;31.84
0714082-92.2022.8.02.0001;Estado de Alagoas;R$ 45.878,00;Alimentar;N;TJAL;2025;3;0.5874;;45878.0;80;31.84
0702348-57.2016.8.02.0001;Estado de Alagoas;R$ 15.363,75;Alimentar;N;TJAL;2025;2;1.0;;15363.75;80;80.0
0702348-57.2016.8.02.0001;Estado de Alagoas;R$ 53.460,74;Alimentar;N;TJAL;2025;2;1.0;;53460.74;80;80.01
0700775-63.2022.8.02.0036;Estado de Alagoas;R$ 28.043,62;Alimentar;N;TJAL;2025;2;1.0;;28043.62;80;80.01
0716121-38.2017.8.02.0001;Estado de Alagoas;R$ 90.810,37;Alimentar;N;TJAL;2025;2;1.0;;90810.37;80;80.02
0700775-63.2022.8.02.0036;Estado de Alagoas;R$ 28.043,62;Alimentar;N;TJAL;2025;3;0.5874;;28043.62;80;31.83
0700348-45.2020.8.02.0001;Estado de Alagoas;R$ 48.076,02;Alimentar;N;TJAL;2025;3;0.5874;;48076.02;80;31.84
0719945-63.2021.8.02.0001;Estado de Alagoas;R$ 68.367,91;Alimentar;N;TJAL;2025;3;0.5874;;68367.91;80;31.84
0703098-49.2022.8.02.0001;Estado de Alagoas;R$ 14.354,51;Alimentar;N;TJAL;2025;2;1.0;;14354.51;80;80.0
0719945-63.2021.8.02.0001;Estado de Alagoas;R$ 13.673,59;Alimentar;N;TJAL;2025;3;0.5874;;13673.59;80;31.83
0727613-85.2021.8.02.0001;Estado de Alagoas;R$ 69.601,15;Alimentar;N;TJAL;2025;3;0.5874;;69601.15;80;31.84
0703293-05.2020.8.02.0001;Estado de Alagoas;R$ 52.165,56;Alimentar;N;TJAL;2025;3;0.5874;;52165.56;80;31.84
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 281.902,65;Alimentar;N;TJAL;2025;2;1.0;;281902.65;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 262.839,82;Alimentar;N;TJAL;2025;2;1.0;;262839.82;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 314.976,73;Alimentar;N;TJAL;2025;2;1.0;;314976.73;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 257.407,41;Alimentar;N;TJAL;2025;2;1.0;;257407.41;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 280.765,47;Alimentar;N;TJAL;2025;2;1.0;;280765.47;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 305.260,71;Alimentar;N;TJAL;2025;2;1.0;;305260.71;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 272.271,56;Alimentar;N;TJAL;2025;2;1.0;;272271.56;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 272.271,56;Alimentar;N;TJAL;2025;2;1.0;;272271.56;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 277.325,24;Alimentar;N;TJAL;2025;2;1.0;;277325.24;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 286.197,88;Alimentar;N;TJAL;2025;2;1.0;;286197.88;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 286.197,88;Alimentar;N;TJAL;2025;2;1.0;;286197.88;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 286.197,88;Alimentar;N;TJAL;2025;2;1.0;;286197.88;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 286.197,88;Alimentar;N;TJAL;2025;2;1.0;;286197.88;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 272.271,56;Alimentar;N;TJAL;2025;2;1.0;;272271.56;80;80.05
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 286.197,88;Alimentar;N;TJAL;2025;2;1.0;;286197.88;80;80.06
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 488.888,45;Alimentar;N;TJAL;2025;2;1.0;;488888.45;80;80.09
0010783-81.2004.8.02.0001/01;Estado de Alagoas;R$ 373.709,58;Alimentar;N;TJAL;2025;2;1.0;;373709.58;80;80.07
0723773-67.2021.8.02.0001;Estado de Alagoas;R$ 13.183,49;Alimentar;N;TJAL;2025;3;0.5874;;13183.49;80;31.83
0707755-68.2021.8.02.0001;Estado de Alagoas;R$ 73.524,80;Alimentar;N;TJAL;2025;2;1.0;;73524.8;80;80.01
0721152-10.2015.8.02.0001;Estado de Alagoas;R$ 104.096,16;Alimentar;N;TJAL;2025;2;1.0;;104096.16;80;80.02
0721152-10.2015.8.02.0001;Estado de Alagoas;R$ 21.139,06;Alimentar;N;TJAL;2025;2;1.0;;21139.06;80;80.0
0728677-33.2021.8.02.0001;Estado de Alagoas;R$ 45.887,10;Alimentar;N;TJAL;2025;2;1.0;;45887.1;80;80.01
0703285-28.2020.8.02.0001;Estado de Alagoas;R$ 74.253,52;Alimentar;N;TJAL;2025;2;1.0;;74253.52;80;80.01
0703285-28.2020.8.02.0001;Estado de Alagoas;R$ 14.918,56;Alimentar;N;TJAL;2025;2;1.0;;14918.56;80;80.0
0729485-72.2020.8.02.0001;Estado de Alagoas;R$ 23.427,44;Alimentar;N;TJAL;2025;2;1.0;;23427.44;80;80.0
0703293-05.2020.8.02.0001;Estado de Alagoas;R$ 15.321,62;Alimentar;N;TJAL;2025;3;0.5874;;15321.62;80;31.83
0703295-72.2020.8.02.0001;Estado de Alagoas;R$ 13.022,87;Alimentar;N;TJAL;2025;3;0.5874;;13022.87;80;31.83
0716520-43.2012.8.02.0001;Estado de Alagoas;R$ 73.419,60;Alimentar;N;TJAL;2025;3;0.5874;;73419.6;80;31.84
0703295-72.2020.8.02.0001;Estado de Alagoas;R$ 41.460,06;Alimentar;N;TJAL;2025;3;0.5874;;41460.06;80;31.83
0720733-77.2021.8.02.0001;Estado de Alagoas;R$ 55.436,36;Alimentar;N;TJAL;2025;3;0.5874;;55436.36;80;31.84
0732692-45.2021.8.02.0001;Estado de Alagoas;R$ 23.455,95;Alimentar;N;TJAL;2025;3;0.5874;;23455.95;80;31.83
0728141-22.2021.8.02.0001;Estado de Alagoas;R$ 30.134,79;Alimentar;N;TJAL;2025;3;0.5874;;30134.79;80;31.83
0727354-90.2021.8.02.0001;Estado de Alagoas;R$ 14.758,78;Alimentar;N;TJAL;2025;3;0.5874;;14758.78;80;31.83
0719406-73.2016.8.02.0001;Estado de Alagoas;R$ 35.217,37;Alimentar;N;TJAL;2025;3;0.5874;;35217.37;80;31.83
0716513-36.2021.8.02.0001;Estado de Alagoas;R$ 12.002,76;Alimentar;N;TJAL;2025;2;1.0;;12002.76;80;80.0
0716513-36.2021.8.02.0001;Estado de Alagoas;R$ 54.070,93;Alimentar;N;TJAL;2025;3;0.5874;;54070.93;80;31.84
0730299-16.2022.8.02.0001;Estado de Alagoas;R$ 15.421,21;Alimentar;N;TJAL;2025;2;1.0;;15421.21;80;80.0
0735012-39.2019.8.02.0001;Estado de Alagoas;R$ 44.248,38;Alimentar;N;TJAL;2025;3;0.5874;;44248.38;80;31.84
0730299-16.2022.8.02.0001;Estado de Alagoas;R$ 53.526,32;Alimentar;N;TJAL;2025;2;1.0;;53526.32;80;80.01
0730299-16.2022.8.02.0001;Estado de Alagoas;R$ 20.615,86;Alimentar;N;TJAL;2025;2;1.0;;20615.86;80;80.0
0730299-16.2022.8.02.0001;Estado de Alagoas;R$ 50.623,37;Alimentar;N;TJAL;2025;2;1.0;;50623.37;80;80.01
0016117-09.1998.8.02.0001;Estado de Alagoas;R$ 44.750,96;Alimentar;N;TJAL;2025;2;1.0;;44750.96;80;80.01
0016117-09.1998.8.02.0001;Estado de Alagoas;R$ 44.750,96;Alimentar;N;TJAL;2025;2;1.0;;44750.96;80;80.01
0016117-09.1998.8.02.0001;Estado de Alagoas;R$ 89.501,90;Alimentar;N;TJAL;2025;2;1.0;;89501.9;80;80.02
0016117-09.1998.8.02.0001;Estado de Alagoas;R$ 72.612,00;Alimentar;N;TJAL;2025;2;1.0;;72612.0;80;80.01
0726150-11.2021.8.02.0001;Estado de Alagoas;R$ 39.266,40;Alimentar;N;TJAL;2025;3;0.5874;;39266.4;80;31.83
0039093-87.2010.8.02.0001;Estado de Alagoas;R$ 161.805,65;Alimentar;N;TJAL;2025;3;0.5874;;161805.65;80;31.86
0718719-23.2021.8.02.0001;Estado de Alagoas;R$ 8.195,55;Alimentar;N;TJAL;2025;2;1.0;;8195.55;80;80.0
0704492-28.2021.8.02.0001;Estado de Alagoas;R$ 34.839,25;Alimentar;N;TJAL;2025;2;1.0;;34839.25;80;80.01
0704492-28.2021.8.02.0001;Estado de Alagoas;R$ 108.500,89;Alimentar;N;TJAL;2025;2;1.0;;108500.89;80;80.02
0704492-28.2021.8.02.0001;Estado de Alagoas;R$ 93.264,51;Alimentar;N;TJAL;2025;2;1.0;;93264.51;80;80.02
0734369-13.2021.8.02.0001;Estado de Alagoas;R$ 19.122,54;Alimentar;N;TJAL;2025;2;1.0;;19122.54;80;80.0
0701708-06.2022.8.02.0046;Estado de Alagoas;R$ 46.478,54;Alimentar;N;TJAL;2025;2;1.0;;46478.54;80;80.01
0718312-85.2019.8.02.0001;Estado de Alagoas;R$ 26.358,78;Alimentar;N;TJAL;2025;2;1.0;;26358.78;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 37.017,97;Alimentar;N;TJAL;2025;2;1.0;;37017.97;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 40.295,38;Alimentar;N;TJAL;2025;2;1.0;;40295.38;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 55.646,22;Alimentar;N;TJAL;2025;2;1.0;;55646.22;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 20.334,16;Alimentar;N;TJAL;2025;2;1.0;;20334.16;80;80.0
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 37.283,79;Alimentar;N;TJAL;2025;2;1.0;;37283.79;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 36.938,89;Alimentar;N;TJAL;2025;2;1.0;;36938.89;80;80.01
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 19.393,34;Alimentar;N;TJAL;2025;2;1.0;;19393.34;80;80.0
0700550-98.2022.8.02.0050/03;Estado de Alagoas;R$ 25.382,43;Alimentar;N;TJAL;2025;2;1.0;;25382.43;80;80.0
0706092-16.2023.8.02.0001;Estado de Alagoas;R$ 27.501,81;Alimentar;N;TJAL;2025;2;1.0;;27501.81;80;80.01
0729386-15.2014.8.02.0001/02;Estado de Alagoas;R$ 179.983,31;Alimentar;N;TJAL;2025;2;1.0;;179983.31;80;80.03
0718491-82.2020.8.02.0001/01;Estado de Alagoas;R$ 12.171,30;Alimentar;N;TJAL;2025;2;1.0;;12171.3;80;80.0
0037186-77.2010.8.02.0001/04;Estado de Alagoas;R$ 96.865,07;Alimentar;N;TJAL;2025;2;1.0;;96865.07;80;80.02
0037186-77.2010.8.02.0001/04;Estado de Alagoas;R$ 14.753,30;Alimentar;N;TJAL;2025;2;1.0;;14753.3;80;80.0
0712507-20.2020.8.02.0001/01;Estado de Alagoas;R$ 70.093,38;Alimentar;N;TJAL;2025;2;1.0;;70093.38;80;80.01
0712507-20.2020.8.02.0001/01;Estado de Alagoas;R$ 10.534,08;Alimentar;N;TJAL;2025;2;1.0;;10534.08;80;80.0
0700778-41.2023.8.02.0001/01;Estado de Alagoas;R$ 84.117,53;Alimentar;N;TJAL;2025;2;1.0;;84117.53;80;80.02
0720671-18.2013.8.02.0001/03;Estado de Alagoas;R$ 26.402,32;Alimentar;N;TJAL;2025;2;1.0;;26402.32;80;80.01
0707857-61.2019.8.02.0001/01;Estado de Alagoas;R$ 9.898,74;Alimentar;N;TJAL;2025;2;1.0;;9898.74;80;80.0
0724991-33.2021.8.02.0001;Estado de Alagoas;R$ 154.755,94;Alimentar;N;TJAL;2025;2;1.0;;154755.94;80;80.03
0025997-05.2010.8.02.0001;Estado de Alagoas;R$ 15.429,04;Alimentar;N;TJAL;2025;2;1.0;;15429.04;80;80.0
0714064-52.2014.8.02.0001/01;Estado de Alagoas;R$ 60.865,22;Alimentar;N;TJAL;2025;2;1.0;;60865.22;80;80.01
0713002-74.2014.8.02.0001/01;Estado de Alagoas;R$ 235.214,89;Alimentar;N;TJAL;2025;2;1.0;;235214.89;80;80.05
0713002-74.2014.8.02.0001/01;Estado de Alagoas;R$ 124.938,29;Alimentar;N;TJAL;2025;2;1.0;;124938.29;80;80.02
0713002-74.2014.8.02.0001/01;Estado de Alagoas;R$ 125.552,89;Alimentar;N;TJAL;2025;2;1.0;;125552.89;80;80.02
0714961-46.2015.8.02.0001/01;Estado de Alagoas;R$ 4.976,11;Alimentar;N;TJAL;2025;2;1.0;;4976.11;80;80.0
0714961-46.2015.8.02.0001/01;Estado de Alagoas;R$ 6.156,58;Alimentar;N;TJAL;2025;2;1.0;;6156.58;80;80.0
0097259-83.2008.8.02.0001/05;Estado de Alagoas;R$ 141.194,25;Alimentar;N;TJAL;2025;2;1.0;;141194.25;80;80.03
0718489-83.2018.8.02.0001;Estado de Alagoas;R$ 23.748,70;Alimentar;N;TJAL;2025;2;1.0;;23748.7;80;80.0
0709986-73.2018.8.02.0001/01;Estado de Alagoas;R$ 192.309,89;Alimentar;N;TJAL;2025;2;1.0;;192309.89;80;80.04
0721666-89.2017.8.02.0001;Estado de Alagoas;R$ 146.898,59;Alimentar;N;TJAL;2025;3;0.5874;;146898.59;80;31.85
0721666-89.2017.8.02.0001;Estado de Alagoas;R$ 17.886,69;Alimentar;N;TJAL;2025;2;1.0;;17886.69;80;80.0
0721924-60.2021.8.02.0001;Estado de Alagoas;R$ 55.720,09;Alimentar;N;TJAL;2025;2;1.0;;55720.09;80;80.01
0721924-60.2021.8.02.0001;Estado de Alagoas;R$ 53.239,82;Alimentar;N;TJAL;2025;2;1.0;;53239.82;80;80.01
0719051-87.2021.8.02.0001;Estado de Alagoas;R$ 57.454,07;Alimentar;N;TJAL;2025;2;1.0;;57454.07;80;80.01
0715587-89.2020.8.02.0001;Estado de Alagoas;R$ 26.897,71;Alimentar;N;TJAL;2025;2;1.0;;26897.71;80;80.01
0732156-34.2021.8.02.0001;Estado de Alagoas;R$ 22.258,17;Alimentar;N;TJAL;2025;2;1.0;;22258.17;80;80.0
0716360-13.2015.8.02.0001;Estado de Alagoas;R$ 10.670,93;Alimentar;N;TJAL;2025;2;1.0;;10670.93;80;80.0
0733002-95.2014.8.02.0001/01;Estado de Alagoas;R$ 134.443,53;Alimentar;N;TJAL;2025;2;1.0;;134443.53;80;80.03
0726279-79.2022.8.02.0001;Estado de Alagoas;R$ 46.440,50;Alimentar;N;TJAL;2025;2;1.0;;46440.5;80;80.01
0709756-94.2019.8.02.0001;Estado de Alagoas;R$ 92.958,49;Alimentar;N;TJAL;2025;2;1.0;;92958.49;80;80.02
0719584-46.2021.8.02.0001;Estado de Alagoas;R$ 46.519,65;Alimentar;N;TJAL;2025;2;1.0;;46519.65;80;80.01
0080895-65.2010.8.02.0001;Estado de Alagoas;R$ 53.746,85;Alimentar;N;TJAL;2025;2;1.0;;53746.85;80;80.01
0703662-96.2020.8.02.0001;Estado de Alagoas;R$ 48.985,45;Alimentar;N;TJAL;2025;2;1.0;;48985.45;80;80.01
0732297-29.2016.8.02.0001;Estado de Alagoas;R$ 102.524,62;Alimentar;N;TJAL;2025;2;1.0;;102524.62;80;80.02
0700109-70.2022.8.02.0001;Estado de Alagoas;R$ 63.837,32;Alimentar;N;TJAL;2025;2;1.0;;63837.32;80;80.01
0716379-72.2022.8.02.0001;Estado de Alagoas;R$ 66.715,56;Alimentar;N;TJAL;2025;2;1.0;;66715.56;80;80.01
0728486-85.2021.8.02.0001;Estado de Alagoas;R$ 38.748,90;Alimentar;N;TJAL;2025;2;1.0;;38748.9;80;80.01
0707680-29.2021.8.02.0001;Estado de Alagoas;R$ 53.121,43;Alimentar;N;TJAL;2025;2;1.0;;53121.43;80;80.01
0707680-29.2021.8.02.0001;Estado de Alagoas;R$ 10.687,58;Alimentar;N;TJAL;2025;2;1.0;;10687.58;80;80.0
0702776-29.2022.8.02.0001;Estado de Alagoas;R$ 47.536,80;Alimentar;N;TJAL;2025;2;1.0;;47536.8;80;80.01
0722251-15.2015.8.02.0001;Estado de Alagoas;R$ 44.570,99;Alimentar;N;TJAL;2025;2;1.0;;44570.99;80;80.01
0732043-56.2016.8.02.0001;Estado de Alagoas;R$ 22.566,49;Alimentar;N;TJAL;2025;2;1.0;;22566.49;80;80.0
0707699-45.2015.8.02.0001/01;Estado de Alagoas;R$ 74.628,01;Alimentar;N;TJAL;2025;2;1.0;;74628.01;80;80.01
0707699-45.2015.8.02.0001/01;Estado de Alagoas;R$ 97.986,07;Alimentar;N;TJAL;2025;2;1.0;;97986.07;80;80.02
0707699-45.2015.8.02.0001/01;Estado de Alagoas;R$ 97.986,07;Alimentar;N;TJAL;2025;2;1.0;;97986.07;80;80.02
0707699-45.2015.8.02.0001/01;Estado de Alagoas;R$ 97.986,07;Alimentar;N;TJAL;2025;2;1.0;;97986.07;80;80.02
0707699-45.2015.8.02.0001/01;Estado de Alagoas;R$ 97.986,07;Alimentar;N;TJAL;2025;2;1.0;;97986.07;80;80.02
0717474-74.2021.8.02.0001;Estado de Alagoas;R$ 17.824,87;Alimentar;N;TJAL;2025;2;1.0;;17824.87;80;80.0
0705799-17.2021.8.02.0001;Estado de Alagoas;R$ 23.363,29;Alimentar;N;TJAL;2025;2;1.0;;23363.29;80;80.0
0703194-98.2021.8.02.0001;Estado de Alagoas;R$ 47.467,65;Alimentar;N;TJAL;2025;2;1.0;;47467.65;80;80.01
0701967-78.2018.8.02.0001/01;Estado de Alagoas;R$ 39.790,59;Alimentar;N;TJAL;2025;2;1.0;;39790.59;80;80.01
0703194-98.2021.8.02.0001;Estado de Alagoas;R$ 29.207,47;Alimentar;N;TJAL;2025;2;1.0;;29207.47;80;80.01
0701967-78.2018.8.02.0001/01;Estado de Alagoas;R$ 81.175,06;Alimentar;N;TJAL;2025;2;1.0;;81175.06;80;80.02
0703194-98.2021.8.02.0001;Estado de Alagoas;R$ 49.701,87;Alimentar;N;TJAL;2025;2;1.0;;49701.87;80;80.01
0730621-75.2018.8.02.0001;Estado de Alagoas;R$ 25.005,42;Alimentar;N;TJAL;2025;2;1.0;;25005.42;80;80.0
0735517-59.2021.8.02.0001/01;Estado de Alagoas;R$ 32.845,47;Alimentar;N;TJAL;2025;2;1.0;;32845.47;80;80.01
0721144-23.2021.8.02.0001;Estado de Alagoas;R$ 93.090,01;Alimentar;N;TJAL;2025;3;0.5874;;93090.01;80;31.84
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 51.213,25;Alimentar;N;TJAL;2025;2;1.0;;51213.25;80;80.01
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 53.693,30;Alimentar;N;TJAL;2025;2;1.0;;53693.3;80;80.01
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 163,33;Alimentar;N;TJAL;2025;2;1.0;;163.33;80;80.0
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 63.855,39;Alimentar;N;TJAL;2025;2;1.0;;63855.39;80;80.01
0728490-25.2021.8.02.0001;Estado de Alagoas;R$ 73.333,77;Alimentar;N;TJAL;2025;2;1.0;;73333.77;80;80.01
0733655-29.2016.8.02.0001;Estado de Alagoas;R$ 75.009,13;Alimentar;N;TJAL;2025;2;1.0;;75009.13;80;80.01
0700015-11.2011.8.02.0001;Estado de Alagoas;R$ 107.932,54;Alimentar;N;TJAL;2025;3;0.5874;;107932.54;80;31.85
0733655-29.2016.8.02.0001;Estado de Alagoas;R$ 15.238,60;Alimentar;N;TJAL;2025;2;1.0;;15238.6;80;80.0
0007292-90.2009.8.02.0001/02;Estado de Alagoas;R$ 130.295,70;Alimentar;N;TJAL;2025;2;1.0;;130295.7;80;80.03
0726643-22.2020.8.02.0001;Estado de Alagoas;R$ 187.455,77;Alimentar;N;TJAL;2025;2;1.0;;187455.77;80;80.04
0726643-22.2020.8.02.0001;Estado de Alagoas;R$ 18.745,58;Alimentar;N;TJAL;2025;2;1.0;;18745.58;80;80.0
0501391-21.2009.8.02.0022/02;Estado de Alagoas;R$ 23.560,26;Alimentar;N;TJAL;2025;3;0.5874;;23560.26;80;31.83
0700168-58.2023.8.02.0022;Estado de Alagoas;R$ 27.501,81;Alimentar;N;TJAL;2025;3;0.5874;;27501.81;80;31.83
0716393-90.2021.8.02.0001;Estado de Alagoas;R$ 10.071,40;Alimentar;N;TJAL;2025;2;1.0;;10071.4;80;80.0
0716484-83.2021.8.02.0001;Estado de Alagoas;R$ 23.362,70;Alimentar;N;TJAL;2025;2;1.0;;23362.7;80;80.0
0720897-42.2021.8.02.0001;Estado de Alagoas;R$ 38.020,39;Alimentar;N;TJAL;2025;2;1.0;;38020.39;80;80.01
0036247-97.2010.8.02.0001;Estado de Alagoas;R$ 3.980,53;Alimentar;N;TJAL;2025;3;0.5874;;3980.53;80;31.83
0703941-53.2018.8.02.0001;Estado de Alagoas;R$ 72.133,33;Alimentar;N;TJAL;2025;3;0.5874;;72133.33;80;31.84
0722643-42.2021.8.02.0001;Estado de Alagoas;R$ 46.694,93;Alimentar;N;TJAL;2025;2;1.0;;46694.93;80;80.01
0700261-89.2020.8.02.0001;Estado de Alagoas;R$ 11.060,41;Alimentar;N;TJAL;2025;2;1.0;;11060.41;80;80.0
0718732-22.2021.8.02.0001;Estado de Alagoas;R$ 20.468,96;Alimentar;N;TJAL;2025;2;1.0;;20468.96;80;80.0
0716352-26.2021.8.02.0001;Estado de Alagoas;R$ 12.712,77;Alimentar;N;TJAL;2025;2;1.0;;12712.77;80;80.0
0707683-81.2021.8.02.0001;Estado de Alagoas;R$ 43.698,03;Alimentar;N;TJAL;2025;2;1.0;;43698.03;80;80.01
0711715-32.2021.8.02.0001;Estado de Alagoas;R$ 10.575,24;Alimentar;N;TJAL;2025;2;1.0;;10575.24;80;80.0
0707304-43.2021.8.02.0001;Estado de Alagoas;R$ 10.453,92;Alimentar;N;TJAL;2025;2;1.0;;10453.92;80;80.0
0705725-60.2021.8.02.0001;Estado de Alagoas;R$ 37.142,21;Alimentar;N;TJAL;2025;2;1.0;;37142.21;80;80.01
0710957-92.2017.8.02.0001;Estado de Alagoas;R$ 254.310,19;Alimentar;N;TJAL;2025;3;0.5874;;254310.19;80;31.88
0707304-43.2021.8.02.0001;Estado de Alagoas;R$ 117.000,44;Alimentar;N;TJAL;2025;2;1.0;;117000.44;80;80.02
0732183-17.2021.8.02.0001;Estado de Alagoas;R$ 68.447,63;Alimentar;N;TJAL;2025;2;1.0;;68447.63;80;80.01
